         13060031 function calls (13036035 primitive calls) in 22.732 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.007    0.002 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\axes\_base.py:1871(apply_aspect)
        1    0.000    0.000    0.011    0.011 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\axes\_base.py:2943(_update_title_position)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\axes\_axes.py:4357(_parse_scatter_color_args)
        1    0.000    0.000    0.001    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\axes\_axes.py:104(set_title)
       20    0.001    0.000    0.058    0.003 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\axes\_base.py:2328(_update_line_limits)
        4    0.000    0.000    0.012    0.003 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\axis.py:1658(grid)
        1    0.000    0.000    0.030    0.030 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\axes\_base.py:569(__init__)
       14    0.000    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\axis.py:347(_apply_params)
        2    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\axis.py:2536(_init)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\gridspec.py:658(get_position)
        1    0.000    0.000    0.022    0.022 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\axes\_base.py:1254(__clear)
        1    0.000    0.000    0.007    0.007 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\axes\_axes.py:4507(scatter)
       42    0.001    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pyproj\crs\crs.py:87(_prepare_from_proj_string)
      120    0.004    0.000    0.006    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pyproj\transformer.py:716(transform)
        2    0.000    0.000    0.007    0.004 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\crs.py:949(_project_polygon)
      5/4    0.000    0.000    0.015    0.004 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:881(autoscale_view)
       21    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\crs.py:1245(quick_vertices_transform)
      170    0.001    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pyproj\utils.py:88(_copytobuffer)
       16    0.000    0.000    0.018    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\ImageTk.py:99(__init__)
       22    0.000    0.000    0.017    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_agg.py:187(draw_text)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\feature\__init__.py:284(geometries)
       34    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1393(_bind)
        4    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:376(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\coords.py:30(__getitem__)
       42    0.002    0.000    0.014    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\crs.py:359(transform_points)
       14    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\polygon.py:62(__new__)
        2    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\base.py:430(buffer)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_agg.py:86(_update_methods)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:432(_register)
       13    0.000    0.000    0.004    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:1701(_configure)
        2    0.001    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\constructive.py:85(buffer)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\multipolygon.py:49(__new__)
        1    0.000    0.000    0.011    0.011 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:527(_update_title_position)
       42    0.000    0.000    0.037    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\crs.py:673(__init__)
       42    0.025    0.001    0.034    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\pyproj\crs\crs.py:183(__init__)
        1    0.000    0.000    0.011    0.011 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:169(__init__)
       42    0.001    0.000    0.037    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\crs.py:136(__init__)
    61/21    0.001    0.000    0.004    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\patch.py:20(geos_to_path)
       23    0.000    0.000    0.017    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_agg.py:208(get_text_width_height_descent)
       64    0.000    0.000    0.006    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\geometry\multilinestring.py:38(__new__)
        1    0.000    0.000    0.001    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2393(readprofile)
        1    0.000    0.000    0.014    0.014 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:72(blit)
        1    0.000    0.000    0.131    0.131 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2325(__init__)
       13    0.000    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\__init__.py:2636(__init__)
        2    0.000    0.000    0.001    0.001 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\feature_artist.py:86(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\tkinter\font.py:69(__init__)
        1    0.000    0.000    0.003    0.003 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:251(resize)
        1    0.000    0.000    0.027    0.027 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:458(__init__)
     5187    0.037    0.000    0.183    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\decorators.py:62(wrapped)
       11    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\shapely\creation.py:176(polygons)
       23    0.000    0.000    0.006    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\backend_agg.py:95(draw_path)
       21    0.001    0.000    0.035    0.002 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:134(transform_path_non_affine)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\backends\_backend_tk.py:563(destroy)
        4    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\cartopy\mpl\geoaxes.py:442(hold_limits)
       45    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py:1517(debug)
      200    0.000    0.000    0.000    0.000 c:\Users\x_mat\Documents\GitHub\travelling-merchant\genetic.py:195(mutation)
       14    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\Image.py:2915(_check_size)
        9    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\PngImagePlugin.py:347(__init__)
  1500000    0.344    0.000    0.344    0.000 c:\Users\x_mat\Documents\GitHub\travelling-merchant\genetic.py:118(<lambda>)
        1    0.000    0.000    0.000    0.000 c:\Users\x_mat\Documents\GitHub\travelling-merchant\genetic.py:7(__init__)
      239    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\__init__.py:1298(is_interactive)
      104    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\__init__.py:1310(_val_or_rc)
     2381    0.002    0.000    0.003    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\__init__.py:703(_get)
        1    0.000    0.000    0.005    0.005 c:\Users\x_mat\Documents\GitHub\travelling-merchant\genetic.py:16(create_random_ways)
      264    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\_api\__init__.py:152(<genexpr>)
       18    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:539(_get_data_path)
      110    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:181(__init__)
       40    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:1348(_check_1d)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\colors.py:1222(__init__)
       58    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:100(__call__)
       15    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:97(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:688(clear)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:684(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:866(__contains__)
        9    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\PngImagePlugin.py:152(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\PngImagePlugin.py:182(close)
       14    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\Image.py:511(width)
       14    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\Image.py:515(height)
      161    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\Image.py:519(size)
  209/178    0.000    0.000    0.022    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\_api\deprecation.py:289(wrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\rcsetup.py:152(validate_axisbelow)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:849(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\Image.py:3204(_decompression_bomb_check)
        9    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\Image.py:390(_getdecoder)
        7    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\Image.py:413(_getencoder)
        7    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\Image.py:546(_close_fp)
        9    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\PngImagePlugin.py:432(chunk_IDAT)
  140/139    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\transforms.py:2592(get_matrix)
       27    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:1862(_str_lower_equal)
      310    0.001    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\colors.py:216(_is_nth_color)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\colors.py:234(_has_alpha_channel)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\_api\__init__.py:53(__get__)
       31    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:106(__hash__)
      174    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\_api\__init__.py:78(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:697(__len__)
       99    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:1851(_str_equal)
        6    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\colors.py:953(copy)
        2    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:103(__eq__)
       11    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:229(_connect_picklable)
        8    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:501(is_scalar_or_string)
       87    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\colors.py:221(is_color_like)
     1063    0.002    0.000    0.002    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\_api\__init__.py:99(check_in_list)
      224    0.000    0.000    0.001    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:1337(_to_unmasked_float_array)
        7    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\Image.py:242(_conv_type_shape)
       85    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:1324(is_math_text)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\cbook.py:2184(_setup_new_guiapp)
        1    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\rcsetup.py:140(validate_bool)
       51    0.000    0.000    0.000    0.000 C:\Users\x_mat\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\Image.py:499(__init__)
